subject;chr;start;end;start_cm;end_cm;length_cm;length;Nm;Nf;male_meiosis;mutation
first_cousins189_g4-b1-i1;18;71992080;72222601;102.357882;103.242284;0.884402;230521;4;2;-1;0
first_cousins190_g4-b1-i1;3;104880207;115442530;112.656975;121.745908;9.088933;10562323;2;4;-1;0
first_cousins190_g4-b1-i1;4;58274527;77440879;69.632423;81.772849;12.140426;19166352;2;4;-1;0
first_cousins190_g4-b1-i1;4;163185819;172626240;153.8772;163.607584;9.730384;9440421;2;4;1;0
first_cousins190_g4-b1-i1;5;10646804;10965456;26.129497;26.796132;0.666635;318652;2;4;1;0
first_cousins190_g4-b1-i1;5;114988663;133838665;114.184723;131.026915;16.842192;18850002;2;4;1;0
first_cousins190_g4-b1-i1;5;178779087;180692833;192.826968;196.338913;3.511945;1913746;2;4;-1;0
first_cousins190_g4-b1-i1;8;18350120;38369303;32.886322;57.591457;24.705136;20019183;2;4;-1;2
first_cousins190_g4-b1-i1;9;212908;2620457;0;7.245564;7.245564;2407549;2;4;-1;0
first_cousins190_g4-b1-i1;9;112059015;116735034;107.014721;113.231863;6.217142;4676019;2;4;1;0
first_cousins190_g4-b1-i1;9;124290918;127229923;123.289543;126.786384;3.496841;2939005;2;4;-1;0
first_cousins190_g4-b1-i1;11;61963891;72956438;67.300157;77.16651;9.866354;10992547;2;4;1;0
first_cousins190_g4-b1-i1;11;76517017;81483358;80.542491;86.480619;5.938128;4966341;2;4;1;0
first_cousins191_g4-b1-i1;1;203000098;204011462;194.430997;197.086779;2.655782;1011364;3;3;1;0
first_cousins191_g4-b1-i1;2;153327736;161538170;152.364314;158.304132;5.939818;8210434;3;3;1;1
first_cousins191_g4-b1-i1;4;20252765;36678661;32.969882;51.69935;18.729468;16425896;3;3;1;1
first_cousins191_g4-b1-i1;7;46239;15655508;0;26.540353;26.540353;15609269;3;3;-1;0
first_cousins191_g4-b1-i1;8;8237799;33382056;17.84473;54.357155;36.512425;25144257;3;3;-1;0
first_cousins191_g4-b1-i1;8;53110673;59981827;63.688725;69.941933;6.253207;6871154;3;3;-1;0
first_cousins191_g4-b1-i1;9;79455963;80183007;70.421288;71.513154;1.091866;727044;3;3;-1;0
first_cousins191_g4-b1-i1;13;19260565;22308689;0;3.93345;3.93345;3048124;3;3;-1;0
first_cousins191_g4-b1-i1;15;39158335;50712279;30.236586;40.223632;9.987046;11553944;3;3;-1;0
first_cousins191_g4-b1-i1;16;8351778;20492037;18.435368;40.557835;22.122467;12140259;3;3;1;0
first_cousins191_g4-b1-i1;22;17609034;18521778;0.743666;4.52966;3.785994;912744;3;3;-1;0
first_cousins192_g4-b1-i1;1;234367952;249170711;231.617209;261.713366;30.096157;14802759;3;3;-1;1
first_cousins192_g4-b1-i1;2;67226020;82901131;84.796588;101.104318;16.30773;15675111;3;3;1;0
first_cousins192_g4-b1-i1;5;77933094;120074757;87.282539;118.964019;31.68148;42141663;3;3;1;3
first_cousins192_g4-b1-i1;7;134451402;149864119;132.428711;152.748289;20.319578;15412717;3;3;-1;1
first_cousins192_g4-b1-i1;8;131779331;138333496;134.942827;145.084469;10.141642;6554165;3;3;-1;0
first_cousins192_g4-b1-i1;12;13872991;32114119;29.643297;51.454699;21.811401;18241128;3;3;1;1
first_cousins192_g4-b1-i1;17;6888;2308150;0;5.912955;5.912955;2301262;3;3;1;0
first_cousins193_g4-b1-i1;1;79050993;106060284;100.869317;124.142623;23.273306;27009291;3;3;1;1
first_cousins193_g4-b1-i1;2;208712790;212573765;196.706767;199.544873;2.838106;3860975;3;3;-1;0
first_cousins193_g4-b1-i1;2;233227753;237450134;227.988779;237.959659;9.97088;4222381;3;3;-1;0
first_cousins193_g4-b1-i1;4;167596;14738381;0;26.793788;26.793788;14570785;3;3;-1;0
first_cousins193_g4-b1-i1;4;24286674;42194940;37.42807;60.145718;22.717648;17908266;3;3;-1;0
first_cousins193_g4-b1-i1;4;45848662;61822140;62.065288;71.489556;9.424268;15973478;3;3;-1;1
first_cousins193_g4-b1-i1;4;126523869;139556825;121.88948;131.5189;9.62942;13032956;3;3;-1;0
first_cousins193_g4-b1-i1;6;63884871;69081695;77.035126;79.588973;2.553848;5196824;3;3;-1;0
first_cousins193_g4-b1-i1;6;149055165;170981684;147.066389;183.835697;36.769308;21926519;3;3;-1;1
first_cousins193_g4-b1-i1;7;25132763;46603999;38.745728;66.227954;27.482226;21471236;3;3;-1;1
first_cousins193_g4-b1-i1;10;118983366;126056824;129.017;142.807575;13.790575;7073458;3;3;-1;0
first_cousins193_g4-b1-i1;11;241489;26345671;0;42.911434;42.911434;26104182;3;3;1;0
first_cousins193_g4-b1-i1;11;132720194;134944770;146.678395;153.517443;6.839048;2224576;3;3;1;0
first_cousins193_g4-b1-i1;13;40464493;58843580;39.176441;55.692382;16.515941;18379087;3;3;-1;0
first_cousins193_g4-b1-i1;14;23093930;23241069;9.111706;9.336794;0.225088;147139;3;3;-1;0
first_cousins193_g4-b1-i1;18;59095494;67872152;81.856374;93.96427;12.107895;8776658;3;3;-1;0
first_cousins193_g4-b1-i1;20;249758;4762998;0.270044;13.101796;12.831752;4513240;3;3;1;0
first_cousins193_g4-b1-i1;20;5695361;6668880;17.056056;19.672234;2.616178;973519;3;3;-1;0
first_cousins193_g4-b1-i1;20;11282143;17252169;31.288872;40.540184;9.251312;5970026;3;3;-1;0
first_cousins193_g4-b1-i1;21;14665973;35725020;0;34.169804;34.169804;21059047;3;3;-1;0
first_cousins194_g4-b1-i1;5;2151443;5548487;3.809752;14.717001;10.907249;3397044;3;3;-1;0
first_cousins194_g4-b1-i1;5;72425292;79009489;78.230675;89.014402;10.783727;6584197;3;3;1;0
first_cousins194_g4-b1-i1;7;100783456;117714751;104.881183;119.781876;14.900693;16931295;3;3;1;2
first_cousins194_g4-b1-i1;7;126410064;159119486;123.633255;176.04137;52.408115;32709422;3;3;1;2
first_cousins194_g4-b1-i1;8;113565;13269585;0;25.507278;25.507278;13156020;3;3;-1;1
first_cousins194_g4-b1-i1;10;19402137;36880001;40.260594;59.168797;18.908203;17477864;3;3;-1;0
first_cousins194_g4-b1-i1;11;106426398;116105307;104.958874;115.582141;10.623266;9678909;3;3;1;0
first_cousins194_g4-b1-i1;12;191619;1780549;0;3.455733;3.455733;1588930;3;3;-1;0
first_cousins194_g4-b1-i1;12;131017643;133744154;157.767324;162.642417;4.875093;2726511;3;3;1;0
first_cousins194_g4-b1-i1;13;98777814;103877708;89.252931;97.313942;8.061011;5099894;3;3;-1;0
first_cousins194_g4-b1-i1;13;107954983;115074878;107.975402;125.098764;17.123362;7119895;3;3;-1;0
first_cousins194_g4-b1-i1;14;58073379;73242912;51.399276;64.585677;13.186401;15169533;3;3;1;0
first_cousins194_g4-b1-i1;17;71330947;76343213;100.971466;113.851735;12.880268;5012266;3;3;1;0
first_cousins194_g4-b1-i1;21;36871909;48094803;37.086977;61.462531;24.375554;11222894;3;3;-1;0
first_cousins195_g4-b1-i1;1;75278451;85231618;97.994537;106.852703;8.858166;9953167;3;3;1;1
first_cousins195_g4-b1-i1;1;236620940;240249633;236.085765;244.047502;7.961738;3628693;3;3;-1;0
first_cousins195_g4-b1-i1;3;6083110;10528466;16.193647;26.425114;10.231467;4445356;3;3;-1;0
first_cousins195_g4-b1-i1;3;73614861;79861904;99.261841;104.400316;5.138476;6247043;3;3;-1;0
first_cousins195_g4-b1-i1;6;23376002;33899558;44.249346;51.250187;7.000841;10523556;3;3;-1;1
first_cousins195_g4-b1-i1;10;1489266;13488555;1.121294;30.610302;29.489007;11999289;3;3;1;0
first_cousins195_g4-b1-i1;12;1665862;5619686;2.668491;13.719787;11.051297;3953824;3;3;1;0
first_cousins195_g4-b1-i1;12;19779364;50037388;35.748488;59.270967;23.522479;30258024;3;3;1;0
first_cousins195_g4-b1-i1;13;59776868;65235937;56.229574;59.513418;3.283844;5459069;3;3;1;0
first_cousins195_g4-b1-i1;13;103686991;115074878;96.894786;125.098764;28.203978;11387887;3;3;-1;0
first_cousins195_g4-b1-i1;15;32951024;40640160;18.067998;33.314973;15.246975;7689136;3;3;-1;1
first_cousins195_g4-b1-i1;15;96724360;96906633;101.783926;102.72037;0.936444;182273;3;3;-1;0
first_cousins195_g4-b1-i1;17;13063050;54601649;34.689183;76.90044;42.211257;41538599;3;3;-1;1
first_cousins195_g4-b1-i1;17;65458853;77324498;90.176622;117.53268;27.356057;11865645;3;3;-1;1
first_cousins195_g4-b1-i1;20;13259808;41378475;34.273319;59.178817;24.905498;28118667;3;3;-1;1
first_cousins196_g4-b1-i1;1;14242517;23914688;25.136868;43.599665;18.462797;9672171;2;4;1;0
first_cousins196_g4-b1-i1;1;204557442;206649747;198.039105;200.341771;2.302666;2092305;2;4;1;0
first_cousins196_g4-b1-i1;1;216718730;236904846;212.627495;237.227511;24.600016;20186116;2;4;-1;0
first_cousins196_g4-b1-i1;2;8774349;10486050;19.47784;22.892379;3.414539;1711701;2;4;-1;0
first_cousins196_g4-b1-i1;2;206102024;208481550;193.363035;196.232556;2.86952;2379526;2;4;-1;0
first_cousins196_g4-b1-i1;2;229873968;231413809;223.085249;225.484149;2.3989;1539841;2;4;-1;1
first_cousins196_g4-b1-i1;6;70745783;75852774;80.377399;83.926119;3.548721;5106991;2;4;-1;0
first_cousins196_g4-b1-i1;7;154404029;159119486;164.710116;176.04137;11.331254;4715457;2;4;-1;0
first_cousins196_g4-b1-i1;11;97031215;98705921;97.685983;99.095886;1.409903;1674706;2;4;1;0
first_cousins196_g4-b1-i1;12;26556104;28202865;45.669505;47.387418;1.717913;1646761;2;4;1;0
first_cousins196_g4-b1-i1;12;81298247;83123834;89.736034;90.534024;0.79799;1825587;2;4;1;0
first_cousins196_g4-b1-i1;12;90972103;113822302;94.621411;119.931379;25.309967;22850199;2;4;1;0
first_cousins196_g4-b1-i1;13;22804794;24955719;7.118443;13.143912;6.025469;2150925;2;4;1;0
first_cousins196_g4-b1-i1;14;19035752;51349800;0;42.91522;42.91522;32314048;2;4;1;0
first_cousins196_g4-b1-i1;19;33468120;33753901;52.656476;53.276643;0.620168;285781;2;4;1;0
first_cousins196_g4-b1-i1;21;14665973;16313039;0;2.380172;2.380172;1647066;2;4;-1;0
first_cousins196_g4-b1-i1;22;17762291;20249799;2.077375;8.621078;6.543703;2487508;2;4;-1;0
first_cousins197_g4-b1-i1;7;151443266;159119486;155.796229;176.04137;20.245141;7676220;2;4;-1;1
first_cousins197_g4-b1-i1;10;100243730;120368123;111.757531;132.681723;20.924192;20124393;2;4;1;1
first_cousins197_g4-b1-i1;14;23111594;30545806;9.222476;21.298377;12.075902;7434212;2;4;1;0
first_cousins197_g4-b1-i1;14;74731961;85932658;65.452886;77.160559;11.707672;11200697;2;4;1;0
first_cousins197_g4-b1-i1;15;33972166;72037112;21.206767;66.571935;45.365169;38064946;2;4;-1;0
first_cousins197_g4-b1-i1;16;86552410;90141355;118.160665;125.070992;6.910326;3588945;2;4;-1;0
first_cousins197_g4-b1-i1;17;59527822;71159516;83.728278;100.661143;16.932864;11631694;2;4;-1;1
first_cousins197_g4-b1-i1;17;71163908;71858864;100.672924;102.819705;2.146781;694956;2;4;-1;0
first_cousins197_g4-b1-i1;20;69094;3699041;0;10.018096;10.018096;3629947;2;4;-1;0
first_cousins198_g4-b1-i1;1;176772218;207296909;173.635682;201.40382;27.768138;30524691;3;3;1;1
first_cousins198_g4-b1-i1;2;158698460;180139026;156.384796;176.241982;19.857186;21440566;3;3;-1;1
first_cousins198_g4-b1-i1;2;184357139;202831725;179.821958;190.813542;10.991585;18474586;3;3;-1;0
first_cousins198_g4-b1-i1;3;5719086;7377916;15.405363;19.8147;4.409337;1658830;3;3;1;0
first_cousins198_g4-b1-i1;3;13734878;21787477;31.857612;40.268035;8.410423;8052599;3;3;1;0
first_cousins198_g4-b1-i1;3;85793203;114172244;105.836401;120.406323;14.569922;28379041;3;3;1;2
first_cousins198_g4-b1-i1;4;7429514;24612162;17.132445;38.22759;21.095145;17182648;3;3;1;0
first_cousins198_g4-b1-i1;8;78020233;123040978;85.905165;119.531414;33.626249;45020745;3;3;-1;0
first_cousins198_g4-b1-i1;9;212908;1179176;0;2.449748;2.449748;966268;3;3;1;0
first_cousins198_g4-b1-i1;11;125306803;134944770;131.992924;153.517443;21.524519;9637967;3;3;-1;0
first_cousins198_g4-b1-i1;17;2933173;11241345;7.728708;30.334738;22.60603;8308172;3;3;-1;0
first_cousins198_g4-b1-i1;19;12988273;21620751;31.007777;45.174014;14.166237;8632478;3;3;-1;0
first_cousins198_g4-b1-i1;19;33014767;48268522;52.373744;71.203423;18.829678;15253755;3;3;-1;0
first_cousins199_g4-b1-i1;2;223101631;236951198;214.587436;237.162492;22.575056;13849567;3;3;1;1
first_cousins199_g4-b1-i1;2;237464130;243043959;237.987247;248.706832;10.719586;5579829;3;3;1;0
first_cousins199_g4-b1-i1;3;68322116;68322285;91.027847;91.042573;0.014725;169;3;3;1;0
first_cousins199_g4-b1-i1;6;108000586;114181143;108.585292;114.475202;5.88991;6180557;3;3;-1;0
first_cousins199_g4-b1-i1;12;2737238;11477337;5.445754;23.574057;18.128302;8740099;3;3;-1;0
first_cousins199_g4-b1-i1;15;65680791;68710977;56.726472;60.40462;3.678149;3030186;3;3;-1;0
first_cousins199_g4-b1-i1;15;74215997;79341984;67.521069;70.935749;3.41468;5125987;3;3;-1;0
first_cousins199_g4-b1-i1;18;47258828;68122893;67.735057;94.797234;27.062177;20864065;3;3;1;0
first_cousins199_g4-b1-i1;19;57671163;59058083;101.650528;103.571793;1.921265;1386920;3;3;1;0
first_cousins200_g4-b1-i1;1;233354896;245344332;229.609432;257.093054;27.483622;11989436;3;3;-1;0
first_cousins200_g4-b1-i1;4;109637289;146875368;108.678623;139.467949;30.789325;37238079;3;3;-1;1
first_cousins200_g4-b1-i1;5;67097353;92586807;74.089489;99.003409;24.91392;25489454;3;3;1;1
first_cousins200_g4-b1-i1;6;183917;31303590;0;49.200262;49.200262;31119673;3;3;1;2
first_cousins200_g4-b1-i1;6;99074416;106436701;99.452235;106.291451;6.839216;7362285;3;3;-1;0
first_cousins200_g4-b1-i1;6;110258450;110906504;111.167792;112.360443;1.192651;648054;3;3;-1;0
first_cousins200_g4-b1-i1;9;89990413;100182249;83.585969;94.230628;10.644659;10191836;3;3;-1;0
first_cousins200_g4-b1-i1;11;2467998;3164968;4.419069;6.431418;2.01235;696970;3;3;1;0
first_cousins200_g4-b1-i1;11;7909723;8871976;15.191641;17.087289;1.895648;962253;3;3;1;0
first_cousins200_g4-b1-i1;11;20374203;21379143;34.979932;36.842175;1.862243;1004940;3;3;-1;0
first_cousins200_g4-b1-i1;15;101554030;102398631;115.212525;118.431046;3.218522;844601;3;3;1;0
first_cousins200_g4-b1-i1;18;70699051;78014582;98.690246;116.434245;17.743999;7315531;3;3;1;0
first_cousins200_g4-b1-i1;19;49944562;59058083;75.176808;103.571793;28.394985;9113521;3;3;1;0
first_cousins201_g4-b1-i1;1;12176141;19050363;22.314783;36.184151;13.869369;6874222;3;3;-1;0
first_cousins201_g4-b1-i1;1;61358501;109620839;83.949259;127.636994;43.687735;48262338;3;3;1;3
first_cousins201_g4-b1-i1;3;6086242;7082066;16.255897;19.365349;3.109452;995824;3;3;-1;0
first_cousins201_g4-b1-i1;4;76560527;90496689;81.294453;95.482197;14.187744;13936162;3;3;1;1
first_cousins201_g4-b1-i1;5;153047562;156634405;151.67952;154.229263;2.549743;3586843;3;3;1;0
first_cousins201_g4-b1-i1;5;161925574;166349570;159.703866;164.980088;5.276222;4423996;3;3;1;0
first_cousins201_g4-b1-i1;7;11580324;37478421;19.489337;55.850694;36.361357;25898097;3;3;1;0
first_cousins201_g4-b1-i1;8;4176999;21899010;9.404112;39.499802;30.095689;17722011;3;3;1;0
first_cousins201_g4-b1-i1;8;25151869;29409407;44.552463;50.715814;6.163351;4257538;3;3;-1;0
first_cousins201_g4-b1-i1;8;134386120;145828464;139.124481;159.777382;20.652901;11442344;3;3;1;1
first_cousins201_g4-b1-i1;9;212908;1975808;0;5.137758;5.137758;1762900;3;3;1;0
first_cousins201_g4-b1-i1;9;86227223;89482023;78.901738;83.057418;4.15568;3254800;3;3;1;0
first_cousins201_g4-b1-i1;9;119022416;123141312;117.05093;122.918641;5.867711;4118896;3;3;-1;0
first_cousins201_g4-b1-i1;21;34434897;37452068;32.374391;37.650306;5.275915;3017171;3;3;1;0
first_cousins202_g4-b1-i1;2;103309138;170243536;108.737029;165.688131;56.951102;66934398;3;3;-1;0
first_cousins202_g4-b1-i1;2;200315672;207121067;189.245944;195.248239;6.002296;6805395;3;3;-1;0
first_cousins202_g4-b1-i1;5;179888946;180692833;194.451971;196.338913;1.886942;803887;3;3;1;0
first_cousins202_g4-b1-i1;6;91210567;98935196;93.172641;99.111966;5.939325;7724629;3;3;1;1
first_cousins202_g4-b1-i1;9;1058654;8894717;1.475213;19.619587;18.144375;7836063;3;3;-1;0
first_cousins202_g4-b1-i1;11;130901482;134944770;142.106069;153.517443;11.411373;4043288;3;3;-1;0
first_cousins202_g4-b1-i1;14;89395489;95391530;80.634594;93.010439;12.375846;5996041;3;3;-1;0
first_cousins202_g4-b1-i1;15;61135187;68648788;51.832585;60.201604;8.369018;7513601;3;3;-1;0
first_cousins202_g4-b1-i1;15;88871518;102398631;80.623508;118.431046;37.807538;13527113;3;3;-1;0
first_cousins202_g4-b1-i1;18;112535;5993581;0;19.047994;19.047994;5881046;3;3;1;0
first_cousins202_g4-b1-i1;18;6817440;12736604;21.920562;38.788652;16.86809;5919164;3;3;-1;0
first_cousins202_g4-b1-i1;22;48192431;49196652;58.922427;63.139198;4.216771;1004221;3;3;-1;0
first_cousins203_g4-b1-i1;1;6221941;12201086;11.918277;22.496622;10.578345;5979145;4;2;1;0
first_cousins203_g4-b1-i1;1;14129424;22741776;24.728155;42.170835;17.44268;8612352;4;2;1;1
first_cousins203_g4-b1-i1;1;204111720;224402973;197.356301;220.062593;22.706292;20291253;4;2;1;2
first_cousins203_g4-b1-i1;1;243054542;249170711;252.01026;261.713366;9.703106;6116169;4;2;1;0
first_cousins203_g4-b1-i1;4;139402750;143443175;131.277766;136.85686;5.579095;4040425;4;2;-1;0
first_cousins203_g4-b1-i1;5;175336694;176132677;187.223162;187.953168;0.730006;795983;4;2;-1;0
first_cousins203_g4-b1-i1;8;37683704;73242566;56.969612;81.647892;24.67828;35558862;4;2;-1;3
first_cousins203_g4-b1-i1;8;128471022;146280471;129.73482;159.956048;30.221228;17809449;4;2;1;0
first_cousins203_g4-b1-i1;10;10632347;24887660;24.497593;45.522706;21.025113;14255313;4;2;1;0
first_cousins203_g4-b1-i1;12;96443932;108269475;102.520884;115.436758;12.915874;11825543;4;2;-1;1
first_cousins203_g4-b1-i1;15;93588570;93626521;90.886423;91.259796;0.373373;37951;4;2;-1;0
first_cousins203_g4-b1-i1;15;95155782;102065359;97.443828;117.906282;20.462454;6909577;4;2;-1;0
first_cousins203_g4-b1-i1;16;5050808;8848012;8.017133;19.451861;11.434728;3797204;4;2;-1;0
first_cousins204_g4-b1-i1;1;752721;31118613;0;51.856981;51.856981;30365892;3;3;1;0
first_cousins204_g4-b1-i1;1;97606721;116339340;117.573741;136.489117;18.915376;18732619;3;3;1;1
first_cousins204_g4-b1-i1;2;18702004;21579918;36.487205;40.034964;3.547759;2877914;3;3;-1;0
first_cousins204_g4-b1-i1;3;187221062;193883428;194.389634;209.327472;14.937838;6662366;3;3;1;0
first_cousins204_g4-b1-i1;4;136915729;163459688;128.478348;154.250502;25.772154;26543959;3;3;-1;0
first_cousins204_g4-b1-i1;5;174430471;180692833;183.920718;196.338913;12.418195;6262362;3;3;1;1
first_cousins204_g4-b1-i1;7;3225956;11229764;5.293014;18.655279;13.362265;8003808;3;3;1;0
first_cousins204_g4-b1-i1;7;23110714;88963298;37.015971;95.27058;58.254609;65852584;3;3;1;2
first_cousins204_g4-b1-i1;7;147906641;149016083;149.086919;151.089838;2.002919;1109442;3;3;-1;0
first_cousins204_g4-b1-i1;7;153528032;153705682;162.255573;162.615893;0.360321;177650;3;3;-1;0
first_cousins204_g4-b1-i1;10;158946;1396969;0;0.975046;0.975046;1238023;3;3;1;0
first_cousins204_g4-b1-i1;11;42242611;59253492;57.944589;64.631098;6.686509;17010881;3;3;-1;2
first_cousins204_g4-b1-i1;15;20161372;26401225;0;6.944112;6.944112;6239853;3;3;-1;0
first_cousins204_g4-b1-i1;15;73627372;75969150;67.108691;68.611363;1.502671;2341778;3;3;-1;0
first_cousins204_g4-b1-i1;18;5942133;6839501;18.868063;22.074854;3.20679;897368;3;3;-1;0
first_cousins204_g4-b1-i1;18;59020228;67328234;81.340609;93.389986;12.049377;8308006;3;3;-1;0
first_cousins204_g4-b1-i1;20;4057243;5673010;10.75522;16.711021;5.955801;1615767;3;3;-1;0
first_cousins204_g4-b1-i1;20;50013390;51724610;73.902563;76.924544;3.021981;1711220;3;3;-1;0
first_cousins204_g4-b1-i1;20;58629052;62721145;95.419547;106.551625;11.132079;4092093;3;3;-1;0
first_cousins204_g4-b1-i1;21;14665973;18221209;0;6.942609;6.942609;3555236;3;3;-1;0
first_cousins204_g4-b1-i1;21;40746277;48094803;44.015816;61.462531;17.446715;7348526;3;3;-1;0
first_cousins205_g4-b1-i1;1;81116992;98801647;102.275652;118.73245;16.456798;17684655;4;2;1;0
first_cousins205_g4-b1-i1;1;247792704;249170711;260.932655;261.713366;0.780711;1378007;4;2;-1;0
first_cousins205_g4-b1-i1;4;18314953;54676183;31.86229;64.290523;32.428233;36361230;4;2;-1;3
first_cousins205_g4-b1-i1;4;138158256;165233958;129.862648;156.060607;26.197959;27075702;4;2;-1;0
first_cousins205_g4-b1-i1;10;3010368;5597082;4.989459;12.515826;7.526367;2586714;4;2;1;1
first_cousins205_g4-b1-i1;14;21056059;24115188;2.033787;12.055093;10.021305;3059129;4;2;-1;1
first_cousins205_g4-b1-i1;14;24876800;30606986;13.599336;21.463699;7.864363;5730186;4;2;-1;0
first_cousins205_g4-b1-i1;14;57481364;62714771;50.901848;55.156013;4.254165;5233407;4;2;-1;0
first_cousins206_g4-b1-i1;3;59774813;68794881;76.296166;91.458917;15.162751;9020068;3;3;1;0
first_cousins206_g4-b1-i1;3;140183138;150634798;144.632385;157.11982;12.487436;10451660;3;3;1;0
first_cousins206_g4-b1-i1;4;177965227;181125840;170.102698;175.283003;5.180305;3160613;3;3;1;0
first_cousins206_g4-b1-i1;10;37121602;45470686;59.457443;61.221108;1.763665;8349084;3;3;1;0
first_cousins206_g4-b1-i1;10;131926739;135473442;158.685592;165.630162;6.94457;3546703;3;3;-1;0
first_cousins206_g4-b1-i1;11;10375683;17521306;18.164957;28.473208;10.308251;7145623;3;3;-1;0
first_cousins206_g4-b1-i1;12;191619;2129976;0;4.085221;4.085221;1938357;3;3;-1;0
first_cousins206_g4-b1-i1;12;20643520;70997268;37.640555;80.750363;43.109808;50353748;3;3;-1;2
first_cousins206_g4-b1-i1;12;76423245;102232690;85.087454;108.546749;23.459295;25809445;3;3;-1;0
first_cousins206_g4-b1-i1;13;19260565;20696182;0;0.675919;0.675919;1435617;3;3;-1;0
first_cousins206_g4-b1-i1;14;19035752;21640265;0;5.439854;5.439854;2604513;3;3;1;0
first_cousins206_g4-b1-i1;20;9814390;15233428;26.81276;36.041812;9.229052;5419038;3;3;1;0
first_cousins206_g4-b1-i1;22;35502677;37976907;35.347649;42.249698;6.902048;2474230;3;3;1;1
first_cousins207_g4-b1-i1;1;160651414;167770163;153.918494;165.667054;11.74856;7118749;4;2;1;0
first_cousins207_g4-b1-i1;1;173297968;192794501;171.251358;185.579658;14.3283;19496533;4;2;1;1
